initial_resistant_fraction,emdr,starting_volume_mm3,window_percent,relapse_day,horizon_days
0.01,False,2900.0,9,47,2000
0.01,False,2900.0,10,49,2000
0.01,False,2900.0,11,49,2000
0.01,False,2900.0,12,45,2000
0.01,False,2900.0,13,45,2000
0.01,False,2900.0,14,45,2000
0.01,False,2900.0,15,45,2000
0.01,False,2900.0,16,45,2000
0.01,False,2900.0,17,45,2000
0.01,False,2900.0,18,45,2000
0.01,False,2900.0,19,10,2000
0.01,False,2900.0,20,10,2000
0.01,False,3100.0,1,indefinite_within_horizon,2000
0.01,False,3100.0,2,indefinite_within_horizon,2000
0.01,False,3100.0,3,indefinite_within_horizon,2000
0.01,False,3100.0,4,indefinite_within_horizon,2000
0.01,False,3100.0,5,65,2000
0.01,False,3100.0,6,60,2000
0.01,False,3100.0,7,55,2000
0.01,False,3100.0,8,50,2000
0.01,False,3100.0,9,53,2000
0.01,False,3100.0,10,53,2000
0.01,False,3100.0,11,53,2000
0.01,False,3100.0,12,48,2000
0.01,False,3100.0,13,48,2000
0.01,False,3100.0,14,48,2000
0.01,False,3100.0,15,48,2000
0.01,False,3100.0,16,48,2000
0.01,False,3100.0,17,48,2000
0.01,False,3100.0,18,48,2000
0.01,False,3100.0,19,48,2000
0.01,False,3100.0,20,11,2000
0.01,False,3300.0,1,indefinite_within_horizon,2000
0.01,False,3300.0,2,indefinite_within_horizon,2000
0.01,False,3300.0,3,indefinite_within_horizon,2000
0.01,False,3300.0,4,indefinite_within_horizon,2000
0.01,False,3300.0,5,indefinite_within_horizon,2000
0.01,False,3300.0,6,72,2000
0.01,False,3300.0,7,60,2000
0.01,False,3300.0,8,55,2000
0.01,False,3300.0,9,58,2000
0.01,False,3300.0,10,59,2000
0.01,False,3300.0,11,59,2000
0.01,False,3300.0,12,59,2000
0.01,False,3300.0,13,52,2000
0.01,False,3300.0,14,52,2000
0.01,False,3300.0,15,52,2000
0.01,False,3300.0,16,53,2000
0.01,False,3300.0,17,53,2000
0.01,False,3300.0,18,53,2000
0.01,False,3300.0,19,53,2000
0.01,False,3300.0,20,12,2000
0.01,False,3500.0,1,indefinite_within_horizon,2000
0.01,False,3500.0,2,indefinite_within_horizon,2000
0.01,False,3500.0,3,indefinite_within_horizon,2000
0.01,False,3500.0,4,indefinite_within_horizon,2000
0.01,False,3500.0,5,indefinite_within_horizon,2000
0.01,False,3500.0,6,indefinite_within_horizon,2000
0.01,False,3500.0,7,indefinite_within_horizon,2000
0.01,False,3500.0,8,68,2000
0.01,False,3500.0,9,61,2000
0.01,False,3500.0,10,65,2000
0.01,False,3500.0,11,65,2000
0.01,False,3500.0,12,65,2000
0.01,False,3500.0,13,58,2000
0.01,False,3500.0,14,58,2000
0.01,False,3500.0,15,58,2000
0.01,False,3500.0,16,58,2000
0.01,False,3500.0,17,58,2000
0.01,False,3500.0,18,13,2000
0.01,False,3500.0,19,13,2000
0.01,False,3500.0,20,13,2000
0.01,False,3700.0,1,indefinite_within_horizon,2000
0.01,False,3700.0,2,indefinite_within_horizon,2000
0.01,False,3700.0,3,indefinite_within_horizon,2000
0.01,False,3700.0,4,indefinite_within_horizon,2000
0.01,False,3700.0,5,indefinite_within_horizon,2000
0.01,False,3700.0,6,indefinite_within_horizon,2000
0.01,False,3700.0,7,indefinite_within_horizon,2000
0.01,False,3700.0,8,77,2000
0.01,False,3700.0,9,79,2000
0.01,False,3700.0,10,74,2000
0.01,False,3700.0,11,74,2000
0.01,False,3700.0,12,75,2000
0.01,False,3700.0,13,76,2000
0.01,False,3700.0,14,76,2000
0.01,False,3700.0,15,66,2000
0.01,False,3700.0,16,66,2000
0.01,False,3700.0,17,67,2000
0.01,False,3700.0,18,67,2000
0.01,False,3700.0,19,68,2000
0.01,False,3700.0,20,16,2000
0.01,False,3900.0,1,indefinite_within_horizon,2000
0.01,False,3900.0,2,indefinite_within_horizon,2000
0.01,False,3900.0,3,indefinite_within_horizon,2000
0.01,False,3900.0,4,indefinite_within_horizon,2000
0.01,False,3900.0,5,indefinite_within_horizon,2000
0.01,False,3900.0,6,indefinite_within_horizon,2000
0.01,False,3900.0,7,indefinite_within_horizon,2000
0.01,False,3900.0,8,indefinite_within_horizon,2000
0.01,False,3900.0,9,indefinite_within_horizon,2000
0.01,False,3900.0,10,96,2000
0.01,False,3900.0,11,103,2000
0.01,False,3900.0,12,90,2000
0.01,False,3900.0,13,91,2000
0.01,False,3900.0,14,94,2000
0.01,False,3900.0,15,94,2000
0.01,False,3900.0,16,79,2000
0.01,False,3900.0,17,80,2000
0.01,False,3900.0,18,80,2000
0.01,False,3900.0,19,81,2000
0.01,False,3900.0,20,19,2000
0.01,False,4100.0,1,indefinite_within_horizon,2000
0.01,False,4100.0,2,indefinite_within_horizon,2000
0.01,False,4100.0,3,indefinite_within_horizon,2000
0.01,False,4100.0,4,indefinite_within_horizon,2000
0.01,False,4100.0,5,indefinite_within_horizon,2000
0.01,False,4100.0,6,indefinite_within_horizon,2000
0.01,False,4100.0,7,indefinite_within_horizon,2000
0.01,False,4100.0,8,indefinite_within_horizon,2000
0.01,False,4100.0,9,indefinite_within_horizon,2000
0.01,False,4100.0,10,indefinite_within_horizon,2000
0.01,False,4100.0,11,indefinite_within_horizon,2000
0.01,False,4100.0,12,indefinite_within_horizon,2000
0.01,False,4100.0,13,indefinite_within_horizon,2000
0.01,False,4100.0,14,151,2000
0.01,False,4100.0,15,131,2000
0.01,False,4100.0,16,134,2000
0.01,False,4100.0,17,140,2000
0.01,False,4100.0,18,144,2000
0.01,False,4100.0,19,118,2000
0.01,False,4100.0,20,30,2000
0.01,True,1500.0,1,33,2000
0.01,True,1500.0,2,32,2000
0.01,True,1500.0,3,30,2000
0.01,True,1500.0,4,30,2000
0.01,True,1500.0,5,26,2000
0.01,True,1500.0,6,26,2000
0.01,True,1500.0,7,26,2000
0.01,True,1500.0,8,26,2000
0.01,True,1500.0,9,28,2000
0.01,True,1500.0,10,28,2000
0.01,True,1500.0,11,28,2000
0.01,True,1500.0,12,28,2000
0.01,True,1500.0,13,28,2000
0.01,True,1500.0,14,28,2000
0.01,True,1500.0,15,28,2000
0.01,True,1500.0,16,28,2000
0.01,True,1500.0,17,28,2000
0.01,True,1500.0,18,28,2000
0.01,True,1500.0,19,28,2000
0.01,True,1500.0,20,7,2000
0.01,True,1700.0,1,33,2000
0.01,True,1700.0,2,31,2000
0.01,True,1700.0,3,30,2000
0.01,True,1700.0,4,30,2000
0.01,True,1700.0,5,30,2000
0.01,True,1700.0,6,30,2000
0.01,True,1700.0,7,30,2000
0.01,True,1700.0,8,30,2000
0.01,True,1700.0,9,30,2000
0.01,True,1700.0,10,30,2000
0.01,True,1700.0,11,30,2000
0.01,True,1700.0,12,30,2000
0.01,True,1700.0,13,30,2000
0.01,True,1700.0,14,30,2000
0.01,True,1700.0,15,30,2000
0.01,True,1700.0,16,30,2000
0.01,True,1700.0,17,7,2000
0.01,True,1700.0,18,7,2000
0.01,True,1700.0,19,7,2000
0.01,True,1700.0,20,7,2000
0.01,True,1900.0,1,37,2000
0.01,True,1900.0,2,36,2000
0.01,True,1900.0,3,36,2000
0.01,True,1900.0,4,34,2000
0.01,True,1900.0,5,32,2000
0.01,True,1900.0,6,33,2000
0.01,True,1900.0,7,33,2000
0.01,True,1900.0,8,32,2000
0.01,True,1900.0,9,33,2000
0.01,True,1900.0,10,33,2000
0.01,True,1900.0,11,33,2000
0.01,True,1900.0,12,33,2000
0.01,True,1900.0,13,33,2000
0.01,True,1900.0,14,33,2000
0.01,True,1900.0,15,7,2000
0.01,True,1900.0,16,7,2000
0.01,True,1900.0,17,7,2000
0.01,True,1900.0,18,7,2000
0.01,True,1900.0,19,7,2000
0.01,True,1900.0,20,7,2000
0.01,True,2100.0,1,47,2000
0.01,True,2100.0,2,38,2000
0.01,True,2100.0,3,38,2000
0.01,True,2100.0,4,37,2000
0.01,True,2100.0,5,34,2000
0.01,True,2100.0,6,33,2000
0.01,True,2100.0,7,33,2000
0.01,True,2100.0,8,36,2000
0.01,True,2100.0,9,36,2000
0.01,True,2100.0,10,36,2000
0.01,True,2100.0,11,36,2000
0.01,True,2100.0,12,36,2000
0.01,True,2100.0,13,33,2000
0.01,True,2100.0,14,33,2000
0.01,True,2100.0,15,33,2000
0.01,True,2100.0,16,33,2000
0.01,True,2100.0,17,33,2000
0.01,True,2100.0,18,33,2000
0.01,True,2100.0,19,33,2000
0.01,True,2100.0,20,8,2000
0.01,True,2300.0,1,59,2000
0.01,True,2300.0,2,47,2000
0.01,True,2300.0,3,39,2000
0.01,True,2300.0,4,39,2000
0.01,True,2300.0,5,38,2000
0.01,True,2300.0,6,37,2000
0.01,True,2300.0,7,37,2000
0.01,True,2300.0,8,35,2000
0.01,True,2300.0,9,38,2000
0.01,True,2300.0,10,38,2000
0.01,True,2300.0,11,37,2000
0.01,True,2300.0,12,37,2000
0.01,True,2300.0,13,37,2000
0.01,True,2300.0,14,37,2000
0.01,True,2300.0,15,37,2000
0.01,True,2300.0,16,37,2000
0.01,True,2300.0,17,8,2000
0.01,True,2300.0,18,8,2000
0.01,True,2300.0,19,8,2000
0.01,True,2300.0,20,8,2000
0.01,True,2500.0,1,121,2000
0.01,True,2500.0,2,80,2000
0.01,True,2500.0,3,48,2000
0.01,True,2500.0,4,45,2000
0.01,True,2500.0,5,40,2000
0.01,True,2500.0,6,40,2000
0.01,True,2500.0,7,40,2000
0.01,True,2500.0,8,40,2000
0.01,True,2500.0,9,40,2000
0.01,True,2500.0,10,40,2000
0.01,True,2500.0,11,40,2000
0.01,True,2500.0,12,40,2000
0.01,True,2500.0,13,40,2000
0.01,True,2500.0,14,40,2000
0.01,True,2500.0,15,8,2000
0.01,True,2500.0,16,8,2000
0.01,True,2500.0,17,8,2000
0.01,True,2500.0,18,8,2000
0.01,True,2500.0,19,8,2000
0.01,True,2500.0,20,8,2000
0.01,True,2700.0,1,803,2000
0.01,True,2700.0,2,indefinite_within_horizon,2000
0.01,True,2700.0,3,60,2000
0.01,True,2700.0,4,53,2000
0.01,True,2700.0,5,50,2000
0.01,True,2700.0,6,46,2000
0.01,True,2700.0,7,43,2000
0.01,True,2700.0,8,43,2000
0.01,True,2700.0,9,46,2000
0.01,True,2700.0,10,44,2000
0.01,True,2700.0,11,44,2000
0.01,True,2700.0,12,43,2000
0.01,True,2700.0,13,43,2000
0.01,True,2700.0,14,43,2000
0.01,True,2700.0,15,43,2000
0.01,True,2700.0,16,43,2000
0.01,True,2700.0,17,43,2000
0.01,True,2700.0,18,9,2000
0.01,True,2700.0,19,9,2000
0.01,True,2700.0,20,9,2000
0.01,True,2900.0,1,indefinite_within_horizon,2000
0.01,True,2900.0,2,indefinite_within_horizon,2000
0.01,True,2900.0,3,indefinite_within_horizon,2000
0.01,True,2900.0,4,86,2000
0.01,True,2900.0,5,51,2000
0.01,True,2900.0,6,51,2000
0.01,True,2900.0,7,48,2000
0.01,True,2900.0,8,47,2000
0.01,True,2900.0,9,47,2000
0.01,True,2900.0,10,49,2000
0.01,True,2900.0,11,46,2000
0.01,True,2900.0,12,46,2000
0.01,True,2900.0,13,46,2000
0.01,True,2900.0,14,46,2000
0.01,True,2900.0,15,46,2000
0.01,True,2900.0,16,46,2000
0.01,True,2900.0,17,46,2000
0.01,True,2900.0,18,46,2000
0.01,True,2900.0,19,10,2000
0.01,True,2900.0,20,10,2000
0.01,True,3100.0,1,indefinite_within_horizon,2000
0.01,True,3100.0,2,indefinite_within_horizon,2000
0.01,True,3100.0,3,indefinite_within_horizon,2000
0.01,True,3100.0,4,indefinite_within_horizon,2000
0.01,True,3100.0,5,61,2000
0.01,True,3100.0,6,56,2000
0.01,True,3100.0,7,56,2000
0.01,True,3100.0,8,51,2000
0.01,True,3100.0,9,54,2000
0.01,True,3100.0,10,54,2000
0.01,True,3100.0,11,54,2000
0.01,True,3100.0,12,50,2000
0.01,True,3100.0,13,50,2000
0.01,True,3100.0,14,50,2000
0.01,True,3100.0,15,50,2000
0.01,True,3100.0,16,50,2000
0.01,True,3100.0,17,50,2000
0.01,True,3100.0,18,50,2000
0.01,True,3100.0,19,50,2000
0.01,True,3100.0,20,11,2000
0.01,True,3300.0,1,indefinite_within_horizon,2000
0.01,True,3300.0,2,indefinite_within_horizon,2000
0.01,True,3300.0,3,indefinite_within_horizon,2000
0.01,True,3300.0,4,indefinite_within_horizon,2000
0.01,True,3300.0,5,indefinite_within_horizon,2000
0.01,True,3300.0,6,62,2000
0.01,True,3300.0,7,62,2000
0.01,True,3300.0,8,57,2000
0.01,True,3300.0,9,60,2000
0.01,True,3300.0,10,60,2000
0.01,True,3300.0,11,60,2000
0.01,True,3300.0,12,60,2000
0.01,True,3300.0,13,55,2000
0.01,True,3300.0,14,55,2000
0.01,True,3300.0,15,55,2000
0.01,True,3300.0,16,55,2000
0.01,True,3300.0,17,55,2000
0.01,True,3300.0,18,55,2000
0.01,True,3300.0,19,55,2000
0.01,True,3300.0,20,12,2000
0.01,True,3500.0,1,indefinite_within_horizon,2000
0.01,True,3500.0,2,indefinite_within_horizon,2000
0.01,True,3500.0,3,indefinite_within_horizon,2000
0.01,True,3500.0,4,indefinite_within_horizon,2000
0.01,True,3500.0,5,indefinite_within_horizon,2000
0.01,True,3500.0,6,indefinite_within_horizon,2000
0.01,True,3500.0,7,76,2000
0.01,True,3500.0,8,63,2000
0.01,True,3500.0,9,63,2000
0.01,True,3500.0,10,67,2000
0.01,True,3500.0,11,67,2000
0.01,True,3500.0,12,67,2000
0.01,True,3500.0,13,60,2000
0.01,True,3500.0,14,60,2000
0.01,True,3500.0,15,60,2000
0.01,True,3500.0,16,61,2000
0.01,True,3500.0,17,61,2000
0.01,True,3500.0,18,61,2000
0.01,True,3500.0,19,13,2000
0.01,True,3500.0,20,13,2000
0.01,True,3700.0,1,indefinite_within_horizon,2000
0.01,True,3700.0,2,indefinite_within_horizon,2000
0.01,True,3700.0,3,indefinite_within_horizon,2000
0.01,True,3700.0,4,indefinite_within_horizon,2000
0.01,True,3700.0,5,indefinite_within_horizon,2000
0.01,True,3700.0,6,indefinite_within_horizon,2000
0.01,True,3700.0,7,indefinite_within_horizon,2000
0.01,True,3700.0,8,79,2000
0.01,True,3700.0,9,72,2000
0.01,True,3700.0,10,77,2000
0.01,True,3700.0,11,77,2000
0.01,True,3700.0,12,78,2000
0.01,True,3700.0,13,79,2000
0.01,True,3700.0,14,79,2000
0.01,True,3700.0,15,69,2000
0.01,True,3700.0,16,69,2000
0.01,True,3700.0,17,70,2000
0.01,True,3700.0,18,70,2000
0.01,True,3700.0,19,71,2000
0.01,True,3700.0,20,16,2000
0.01,True,3900.0,1,indefinite_within_horizon,2000
0.01,True,3900.0,2,indefinite_within_horizon,2000
0.01,True,3900.0,3,indefinite_within_horizon,2000
0.01,True,3900.0,4,indefinite_within_horizon,2000
0.01,True,3900.0,5,indefinite_within_horizon,2000
0.01,True,3900.0,6,indefinite_within_horizon,2000
0.01,True,3900.0,7,indefinite_within_horizon,2000
0.01,True,3900.0,8,indefinite_within_horizon,2000
0.01,True,3900.0,9,95,2000
0.01,True,3900.0,10,99,2000
0.01,True,3900.0,11,92,2000
0.01,True,3900.0,12,92,2000
0.01,True,3900.0,13,95,2000
0.01,True,3900.0,14,96,2000
0.01,True,3900.0,15,97,2000
0.01,True,3900.0,16,82,2000
0.01,True,3900.0,17,84,2000
0.01,True,3900.0,18,84,2000
0.01,True,3900.0,19,85,2000
0.01,True,3900.0,20,19,2000
0.01,True,4100.0,1,indefinite_within_horizon,2000
0.01,True,4100.0,2,indefinite_within_horizon,2000
0.01,True,4100.0,3,indefinite_within_horizon,2000
0.01,True,4100.0,4,indefinite_within_horizon,2000
0.01,True,4100.0,5,indefinite_within_horizon,2000
0.01,True,4100.0,6,indefinite_within_horizon,2000
0.01,True,4100.0,7,indefinite_within_horizon,2000
0.01,True,4100.0,8,indefinite_within_horizon,2000
0.01,True,4100.0,9,indefinite_within_horizon,2000
0.01,True,4100.0,10,indefinite_within_horizon,2000
0.01,True,4100.0,11,indefinite_within_horizon,2000
0.01,True,4100.0,12,204,2000
0.01,True,4100.0,13,150,2000
0.01,True,4100.0,14,131,2000
0.01,True,4100.0,15,136,2000
0.01,True,4100.0,16,139,2000
0.01,True,4100.0,17,143,2000
0.01,True,4100.0,18,149,2000
0.01,True,4100.0,19,122,2000
0.01,True,4100.0,20,30,2000
0.05,False,1500.0,1,33,2000
0.05,False,1500.0,2,31,2000
0.05,False,1500.0,3,30,2000
0.05,False,1500.0,4,28,2000
0.05,False,1500.0,5,28,2000
0.05,False,1500.0,6,28,2000
0.05,False,1500.0,7,28,2000
0.05,False,1500.0,8,28,2000
0.05,False,1500.0,9,28,2000
0.05,False,1500.0,10,28,2000
0.05,False,1500.0,11,28,2000
0.05,False,1500.0,12,6,2000
0.05,False,1500.0,13,6,2000
0.05,False,1500.0,14,6,2000
0.05,False,1500.0,15,6,2000
0.05,False,1500.0,16,6,2000
0.05,False,1500.0,17,6,2000
0.05,False,1500.0,18,6,2000
0.05,False,1500.0,19,6,2000
0.05,False,1500.0,20,10,2000
0.05,False,1700.0,1,35,2000
0.05,False,1700.0,2,35,2000
0.05,False,1700.0,3,33,2000
0.05,False,1700.0,4,31,2000
0.05,False,1700.0,5,29,2000
0.05,False,1700.0,6,29,2000
0.05,False,1700.0,7,29,2000
0.05,False,1700.0,8,29,2000
0.05,False,1700.0,9,30,2000
0.05,False,1700.0,10,30,2000
0.05,False,1700.0,11,28,2000
0.05,False,1700.0,12,28,2000
0.05,False,1700.0,13,28,2000
0.05,False,1700.0,14,28,2000
0.05,False,1700.0,15,28,2000
0.05,False,1700.0,16,28,2000
0.05,False,1700.0,17,28,2000
0.05,False,1700.0,18,28,2000
0.05,False,1700.0,19,7,2000
0.05,False,1700.0,20,10,2000
0.05,False,1900.0,1,38,2000
0.05,False,1900.0,2,35,2000
0.05,False,1900.0,3,32,2000
0.05,False,1900.0,4,31,2000
0.05,False,1900.0,5,31,2000
0.05,False,1900.0,6,31,2000
0.05,False,1900.0,7,31,2000
0.05,False,1900.0,8,31,2000
0.05,False,1900.0,9,30,2000
0.05,False,1900.0,10,30,2000
0.05,False,1900.0,11,30,2000
0.05,False,1900.0,12,30,2000
0.05,False,1900.0,13,30,2000
0.05,False,1900.0,14,30,2000
0.05,False,1900.0,15,30,2000
0.05,False,1900.0,16,7,2000
0.05,False,1900.0,17,7,2000
0.05,False,1900.0,18,7,2000
0.05,False,1900.0,19,7,2000
0.05,False,1900.0,20,11,2000
0.05,False,2100.0,1,43,2000
0.05,False,2100.0,2,42,2000
0.05,False,2100.0,3,40,2000
0.05,False,2100.0,4,35,2000
0.05,False,2100.0,5,35,2000
0.05,False,2100.0,6,33,2000
0.05,False,2100.0,7,34,2000
0.05,False,2100.0,8,34,2000
0.05,False,2100.0,9,32,2000
0.05,False,2100.0,10,32,2000
0.05,False,2100.0,11,32,2000
0.05,False,2100.0,12,32,2000
0.05,False,2100.0,13,32,2000
0.05,False,2100.0,14,7,2000
0.05,False,2100.0,15,7,2000
0.05,False,2100.0,16,7,2000
0.05,False,2100.0,17,7,2000
0.05,False,2100.0,18,7,2000
0.05,False,2100.0,19,7,2000
0.05,False,2100.0,20,11,2000
0.05,False,2300.0,1,56,2000
0.05,False,2300.0,2,50,2000
0.05,False,2300.0,3,45,2000
0.05,False,2300.0,4,37,2000
0.05,False,2300.0,5,34,2000
0.05,False,2300.0,6,34,2000
0.05,False,2300.0,7,34,2000
0.05,False,2300.0,8,35,2000
0.05,False,2300.0,9,35,2000
0.05,False,2300.0,10,35,2000
0.05,False,2300.0,11,33,2000
0.05,False,2300.0,12,33,2000
0.05,False,2300.0,13,33,2000
0.05,False,2300.0,14,33,2000
0.05,False,2300.0,15,33,2000
0.05,False,2300.0,16,33,2000
0.05,False,2300.0,17,33,2000
0.05,False,2300.0,18,33,2000
0.05,False,2300.0,19,8,2000
0.05,False,2300.0,20,12,2000
0.05,False,2500.0,1,100,2000
0.05,False,2500.0,2,90,2000
0.05,False,2500.0,3,45,2000
0.05,False,2500.0,4,39,2000
0.05,False,2500.0,5,39,2000
0.05,False,2500.0,6,39,2000
0.05,False,2500.0,7,36,2000
0.05,False,2500.0,8,36,2000
0.05,False,2500.0,9,38,2000
0.05,False,2500.0,10,35,2000
0.05,False,2500.0,11,35,2000
0.05,False,2500.0,12,35,2000
0.05,False,2500.0,13,35,2000
0.05,False,2500.0,14,35,2000
0.05,False,2500.0,15,35,2000
0.05,False,2500.0,16,8,2000
0.05,False,2500.0,17,8,2000
0.05,False,2500.0,18,8,2000
0.05,False,2500.0,19,8,2000
0.05,False,2500.0,20,12,2000
0.05,False,2700.0,1,302,2000
0.05,False,2700.0,2,indefinite_within_horizon,2000
0.05,False,2700.0,3,148,2000
0.05,False,2700.0,4,46,2000
0.05,False,2700.0,5,42,2000
0.05,False,2700.0,6,39,2000
0.05,False,2700.0,7,39,2000
0.05,False,2700.0,8,41,2000
0.05,False,2700.0,9,41,2000
0.05,False,2700.0,10,40,2000
0.05,False,2700.0,11,37,2000
0.05,False,2700.0,12,37,2000
0.05,False,2700.0,13,37,2000
0.05,False,2700.0,14,37,2000
0.05,False,2700.0,15,37,2000
0.05,False,2700.0,16,37,2000
0.05,False,2700.0,17,37,2000
0.05,False,2700.0,18,37,2000
0.05,False,2700.0,19,9,2000
0.05,False,2700.0,20,13,2000
0.05,False,2900.0,1,indefinite_within_horizon,2000
0.05,False,2900.0,2,indefinite_within_horizon,2000
0.05,False,2900.0,3,indefinite_within_horizon,2000
0.05,False,2900.0,4,indefinite_within_horizon,2000
0.05,False,2900.0,5,49,2000
0.05,False,2900.0,6,41,2000
0.05,False,2900.0,7,41,2000
0.05,False,2900.0,8,41,2000
0.05,False,2900.0,9,44,2000
0.05,False,2900.0,10,44,2000
0.05,False,2900.0,11,40,2000
0.05,False,2900.0,12,40,2000
0.05,False,2900.0,13,40,2000
0.05,False,2900.0,14,40,2000
0.05,False,2900.0,15,40,2000
0.05,False,2900.0,16,40,2000
0.05,False,2900.0,17,40,2000
0.05,False,2900.0,18,40,2000
0.05,False,2900.0,19,40,2000
0.05,False,2900.0,20,14,2000
0.05,False,3100.0,1,indefinite_within_horizon,2000
0.05,False,3100.0,2,indefinite_within_horizon,2000
0.05,False,3100.0,3,indefinite_within_horizon,2000
0.05,False,3100.0,4,indefinite_within_horizon,2000
0.05,False,3100.0,5,59,2000
0.05,False,3100.0,6,45,2000
0.05,False,3100.0,7,45,2000
0.05,False,3100.0,8,45,2000
0.05,False,3100.0,9,48,2000
0.05,False,3100.0,10,48,2000
0.05,False,3100.0,11,48,2000
0.05,False,3100.0,12,43,2000
0.05,False,3100.0,13,43,2000
0.05,False,3100.0,14,43,2000
0.05,False,3100.0,15,43,2000
0.05,False,3100.0,16,43,2000
0.05,False,3100.0,17,10,2000
0.05,False,3100.0,18,10,2000
0.05,False,3100.0,19,10,2000
0.05,False,3100.0,20,15,2000
0.05,False,3300.0,1,indefinite_within_horizon,2000
0.05,False,3300.0,2,indefinite_within_horizon,2000
0.05,False,3300.0,3,indefinite_within_horizon,2000
0.05,False,3300.0,4,indefinite_within_horizon,2000
0.05,False,3300.0,5,indefinite_within_horizon,2000
0.05,False,3300.0,6,60,2000
0.05,False,3300.0,7,49,2000
0.05,False,3300.0,8,49,2000
0.05,False,3300.0,9,49,2000
0.05,False,3300.0,10,53,2000
0.05,False,3300.0,11,53,2000
0.05,False,3300.0,12,53,2000
0.05,False,3300.0,13,46,2000
0.05,False,3300.0,14,47,2000
0.05,False,3300.0,15,47,2000
0.05,False,3300.0,16,47,2000
0.05,False,3300.0,17,47,2000
0.05,False,3300.0,18,47,2000
0.05,False,3300.0,19,47,2000
0.05,False,3300.0,20,16,2000
0.05,False,3500.0,1,indefinite_within_horizon,2000
0.05,False,3500.0,2,indefinite_within_horizon,2000
0.05,False,3500.0,3,indefinite_within_horizon,2000
0.05,False,3500.0,4,indefinite_within_horizon,2000
0.05,False,3500.0,5,indefinite_within_horizon,2000
0.05,False,3500.0,6,indefinite_within_horizon,2000
0.05,False,3500.0,7,indefinite_within_horizon,2000
0.05,False,3500.0,8,55,2000
0.05,False,3500.0,9,55,2000
0.05,False,3500.0,10,59,2000
0.05,False,3500.0,11,60,2000
0.05,False,3500.0,12,60,2000
0.05,False,3500.0,13,60,2000
0.05,False,3500.0,14,52,2000
0.05,False,3500.0,15,52,2000
0.05,False,3500.0,16,52,2000
0.05,False,3500.0,17,53,2000
0.05,False,3500.0,18,53,2000
0.05,False,3500.0,19,13,2000
0.05,False,3500.0,20,18,2000
0.05,False,3700.0,1,indefinite_within_horizon,2000
0.05,False,3700.0,2,indefinite_within_horizon,2000
0.05,False,3700.0,3,indefinite_within_horizon,2000
0.05,False,3700.0,4,indefinite_within_horizon,2000
0.05,False,3700.0,5,indefinite_within_horizon,2000
0.05,False,3700.0,6,indefinite_within_horizon,2000
0.05,False,3700.0,7,indefinite_within_horizon,2000
0.05,False,3700.0,8,72,2000
0.05,False,3700.0,9,63,2000
0.05,False,3700.0,10,68,2000
0.05,False,3700.0,11,69,2000
0.05,False,3700.0,12,69,2000
0.05,False,3700.0,13,71,2000
0.05,False,3700.0,14,59,2000
0.05,False,3700.0,15,60,2000
0.05,False,3700.0,16,60,2000
0.05,False,3700.0,17,61,2000
0.05,False,3700.0,18,61,2000
0.05,False,3700.0,19,15,2000
0.05,False,3700.0,20,20,2000
0.05,False,3900.0,1,indefinite_within_horizon,2000
0.05,False,3900.0,2,indefinite_within_horizon,2000
0.05,False,3900.0,3,indefinite_within_horizon,2000
0.05,False,3900.0,4,indefinite_within_horizon,2000
0.05,False,3900.0,5,indefinite_within_horizon,2000
0.05,False,3900.0,6,indefinite_within_horizon,2000
0.05,False,3900.0,7,indefinite_within_horizon,2000
0.05,False,3900.0,8,indefinite_within_horizon,2000
0.05,False,3900.0,9,indefinite_within_horizon,2000
0.05,False,3900.0,10,94,2000
0.05,False,3900.0,11,96,2000
0.05,False,3900.0,12,84,2000
0.05,False,3900.0,13,86,2000
0.05,False,3900.0,14,86,2000
0.05,False,3900.0,15,73,2000
0.05,False,3900.0,16,74,2000
0.05,False,3900.0,17,74,2000
0.05,False,3900.0,18,75,2000
0.05,False,3900.0,19,76,2000
0.05,False,3900.0,20,24,2000
0.05,False,4100.0,1,indefinite_within_horizon,2000
0.05,False,4100.0,2,indefinite_within_horizon,2000
0.05,False,4100.0,3,indefinite_within_horizon,2000
0.05,False,4100.0,4,indefinite_within_horizon,2000
0.05,False,4100.0,5,indefinite_within_horizon,2000
0.05,False,4100.0,6,indefinite_within_horizon,2000
0.05,False,4100.0,7,indefinite_within_horizon,2000
0.05,False,4100.0,8,indefinite_within_horizon,2000
0.05,False,4100.0,9,indefinite_within_horizon,2000
0.05,False,4100.0,10,indefinite_within_horizon,2000
0.05,False,4100.0,11,indefinite_within_horizon,2000
0.05,False,4100.0,12,indefinite_within_horizon,2000
0.05,False,4100.0,13,indefinite_within_horizon,2000
0.05,False,4100.0,14,145,2000
0.05,False,4100.0,15,126,2000
0.05,False,4100.0,16,129,2000
0.05,False,4100.0,17,133,2000
0.05,False,4100.0,18,139,2000
0.05,False,4100.0,19,113,2000
0.05,False,4100.0,20,34,2000
0.05,True,1500.0,1,28,2000
0.05,True,1500.0,2,28,2000
0.05,True,1500.0,3,28,2000
0.05,True,1500.0,4,26,2000
0.05,True,1500.0,5,26,2000
0.05,True,1500.0,6,26,2000
0.05,True,1500.0,7,25,2000
0.05,True,1500.0,8,25,2000
0.05,True,1500.0,9,28,2000
0.05,True,1500.0,10,28,2000
0.05,True,1500.0,11,28,2000
0.05,True,1500.0,12,6,2000
0.05,True,1500.0,13,6,2000
